caseid,country,variable,value
Xa231_PHP,PHP,work_fam_biz_feb,No
Xa234_PHP,PHP,work_fam_biz_feb,No
Xa260_PHP,PHP,work_fam_biz_feb,Yes
Xa278_PHP,PHP,work_fam_biz_feb,No
Xa284_PHP,PHP,work_fam_biz_feb,Yes
Xa294_PHP,PHP,work_fam_biz_feb,No
Xa335_PHP,PHP,work_fam_biz_feb,No
Xa359_PHP,PHP,work_fam_biz_feb,No
Xa362_PHP,PHP,work_fam_biz_feb,No
Xa370_PHP,PHP,work_fam_biz_feb,Yes
Xa385_PHP,PHP,work_fam_biz_feb,Yes
Xa513_PHP,PHP,work_fam_biz_feb,Yes
Xa534_PHP,PHP,work_fam_biz_feb,No
Xa535_PHP,PHP,work_fam_biz_feb,Yes
Xa540_PHP,PHP,work_fam_biz_feb,No
Xa553_PHP,PHP,work_fam_biz_feb,No
Xa61_PHP,PHP,work_fam_biz_feb,Yes
Xa65_PHP,PHP,work_fam_biz_feb,No
Xa70_PHP,PHP,work_fam_biz_feb,No
Xa71_PHP,PHP,work_fam_biz_feb,No
Xa86_PHP,PHP,work_fam_biz_feb,No
GA102153_GHN,GHN,work_fam_biz_feb,
GA102264_GHN,GHN,work_fam_biz_feb,
GA104259_GHN,GHN,work_fam_biz_feb,
GA104564_GHN,GHN,work_fam_biz_feb,
GA106633_GHN,GHN,work_fam_biz_feb,
GA107374_GHN,GHN,work_fam_biz_feb,
GA107671_GHN,GHN,work_fam_biz_feb,
GA108293_GHN,GHN,work_fam_biz_feb,
GA111732_GHN,GHN,work_fam_biz_feb,
GA112538_GHN,GHN,work_fam_biz_feb,
GA112547_GHN,GHN,work_fam_biz_feb,
GA113288_GHN,GHN,work_fam_biz_feb,
GA113529_GHN,GHN,work_fam_biz_feb,
GA113986_GHN,GHN,work_fam_biz_feb,
GA115199_GHN,GHN,work_fam_biz_feb,
GA115517_GHN,GHN,work_fam_biz_feb,
GA119534_GHN,GHN,work_fam_biz_feb,
GA128015_GHN,GHN,work_fam_biz_feb,
GA128771_GHN,GHN,work_fam_biz_feb,
GA129134_GHN,GHN,work_fam_biz_feb,
GA131382_GHN,GHN,work_fam_biz_feb,
GA131637_GHN,GHN,work_fam_biz_feb,
GA133585_GHN,GHN,work_fam_biz_feb,
GA136238_GHN,GHN,work_fam_biz_feb,
GA136953_GHN,GHN,work_fam_biz_feb,
GA138582_GHN,GHN,work_fam_biz_feb,
GA139755_GHN,GHN,work_fam_biz_feb,
GA143093_GHN,GHN,work_fam_biz_feb,
GA144046_GHN,GHN,work_fam_biz_feb,
GA144314_GHN,GHN,work_fam_biz_feb,
GA144628_GHN,GHN,work_fam_biz_feb,
GA146127_GHN,GHN,work_fam_biz_feb,
GA146454_GHN,GHN,work_fam_biz_feb,
GA147261_GHN,GHN,work_fam_biz_feb,
GA151037_GHN,GHN,work_fam_biz_feb,
GA155594_GHN,GHN,work_fam_biz_feb,
GA155861_GHN,GHN,work_fam_biz_feb,
GA157369_GHN,GHN,work_fam_biz_feb,
GA159416_GHN,GHN,work_fam_biz_feb,
GA161296_GHN,GHN,work_fam_biz_feb,
GA161616_GHN,GHN,work_fam_biz_feb,
GA161969_GHN,GHN,work_fam_biz_feb,
GA162295_GHN,GHN,work_fam_biz_feb,
GA166246_GHN,GHN,work_fam_biz_feb,
GA166278_GHN,GHN,work_fam_biz_feb,
GA166812_GHN,GHN,work_fam_biz_feb,
GA171917_GHN,GHN,work_fam_biz_feb,
GA173014_GHN,GHN,work_fam_biz_feb,
GA174640_GHN,GHN,work_fam_biz_feb,
GA175327_GHN,GHN,work_fam_biz_feb,
GA175798_GHN,GHN,work_fam_biz_feb,
GA176021_GHN,GHN,work_fam_biz_feb,
GA176886_GHN,GHN,work_fam_biz_feb,
GA179659_GHN,GHN,work_fam_biz_feb,
GA179943_GHN,GHN,work_fam_biz_feb,
GA182224_GHN,GHN,work_fam_biz_feb,
GA183346_GHN,GHN,work_fam_biz_feb,
GA184416_GHN,GHN,work_fam_biz_feb,
GA184730_GHN,GHN,work_fam_biz_feb,
GA186219_GHN,GHN,work_fam_biz_feb,
GA186352_GHN,GHN,work_fam_biz_feb,
GA186376_GHN,GHN,work_fam_biz_feb,
GA186495_GHN,GHN,work_fam_biz_feb,
GA186674_GHN,GHN,work_fam_biz_feb,
GA187181_GHN,GHN,work_fam_biz_feb,
GA191332_GHN,GHN,work_fam_biz_feb,
GA191491_GHN,GHN,work_fam_biz_feb,
GA191524_GHN,GHN,work_fam_biz_feb,
GA191596_GHN,GHN,work_fam_biz_feb,
GA192235_GHN,GHN,work_fam_biz_feb,
GA193540_GHN,GHN,work_fam_biz_feb,
GA195332_GHN,GHN,work_fam_biz_feb,
GA197147_GHN,GHN,work_fam_biz_feb,
GA198776_GHN,GHN,work_fam_biz_feb,
GA205429_GHN,GHN,work_fam_biz_feb,
GA205464_GHN,GHN,work_fam_biz_feb,
GA205476_GHN,GHN,work_fam_biz_feb,
GA206656_GHN,GHN,work_fam_biz_feb,
GA206746_GHN,GHN,work_fam_biz_feb,
GA207045_GHN,GHN,work_fam_biz_feb,
GA207472_GHN,GHN,work_fam_biz_feb,
GA209277_GHN,GHN,work_fam_biz_feb,
GA211012_GHN,GHN,work_fam_biz_feb,
GA213310_GHN,GHN,work_fam_biz_feb,
GA215518_GHN,GHN,work_fam_biz_feb,
GA216092_GHN,GHN,work_fam_biz_feb,Yes
GA222687_GHN,GHN,work_fam_biz_feb,
GA226784_GHN,GHN,work_fam_biz_feb,
GA227570_GHN,GHN,work_fam_biz_feb,
GA227812_GHN,GHN,work_fam_biz_feb,
GA228921_GHN,GHN,work_fam_biz_feb,
GA232142_GHN,GHN,work_fam_biz_feb,
GA236050_GHN,GHN,work_fam_biz_feb,
GA236699_GHN,GHN,work_fam_biz_feb,
GA239881_GHN,GHN,work_fam_biz_feb,
GA244745_GHN,GHN,work_fam_biz_feb,
GA247814_GHN,GHN,work_fam_biz_feb,
GA248471_GHN,GHN,work_fam_biz_feb,
GA248818_GHN,GHN,work_fam_biz_feb,
GA248851_GHN,GHN,work_fam_biz_feb,
GA249093_GHN,GHN,work_fam_biz_feb,
GA253764_GHN,GHN,work_fam_biz_feb,
GA254293_GHN,GHN,work_fam_biz_feb,
GA258626_GHN,GHN,work_fam_biz_feb,
GA259831_GHN,GHN,work_fam_biz_feb,
GA263493_GHN,GHN,work_fam_biz_feb,
GA264451_GHN,GHN,work_fam_biz_feb,
GA265461_GHN,GHN,work_fam_biz_feb,
GA266739_GHN,GHN,work_fam_biz_feb,
GA267040_GHN,GHN,work_fam_biz_feb,
GA267135_GHN,GHN,work_fam_biz_feb,
GA267377_GHN,GHN,work_fam_biz_feb,
GA268279_GHN,GHN,work_fam_biz_feb,
GA269486_GHN,GHN,work_fam_biz_feb,
GA269899_GHN,GHN,work_fam_biz_feb,
GA273461_GHN,GHN,work_fam_biz_feb,
GA277068_GHN,GHN,work_fam_biz_feb,
GA279257_GHN,GHN,work_fam_biz_feb,
GA281135_GHN,GHN,work_fam_biz_feb,
GA281879_GHN,GHN,work_fam_biz_feb,
GA282738_GHN,GHN,work_fam_biz_feb,
GA283063_GHN,GHN,work_fam_biz_feb,
GA283713_GHN,GHN,work_fam_biz_feb,
GA289398_GHN,GHN,work_fam_biz_feb,
GA294638_GHN,GHN,work_fam_biz_feb,
GA295266_GHN,GHN,work_fam_biz_feb,
GA296842_GHN,GHN,work_fam_biz_feb,
GA297865_GHN,GHN,work_fam_biz_feb,
GA302485_GHN,GHN,work_fam_biz_feb,
GA304576_GHN,GHN,work_fam_biz_feb,
GA305293_GHN,GHN,work_fam_biz_feb,
GA306590_GHN,GHN,work_fam_biz_feb,
GA306862_GHN,GHN,work_fam_biz_feb,
GA307718_GHN,GHN,work_fam_biz_feb,
GA308270_GHN,GHN,work_fam_biz_feb,
GA312610_GHN,GHN,work_fam_biz_feb,
GA312787_GHN,GHN,work_fam_biz_feb,
GA314921_GHN,GHN,work_fam_biz_feb,
GA318730_GHN,GHN,work_fam_biz_feb,
GA322624_GHN,GHN,work_fam_biz_feb,
GA322913_GHN,GHN,work_fam_biz_feb,
GA323177_GHN,GHN,work_fam_biz_feb,
GA323189_GHN,GHN,work_fam_biz_feb,
GA326434_GHN,GHN,work_fam_biz_feb,
GA328219_GHN,GHN,work_fam_biz_feb,
GA336551_GHN,GHN,work_fam_biz_feb,
GA339777_GHN,GHN,work_fam_biz_feb,
GA342244_GHN,GHN,work_fam_biz_feb,
GA342325_GHN,GHN,work_fam_biz_feb,
GA343634_GHN,GHN,work_fam_biz_feb,
GA344796_GHN,GHN,work_fam_biz_feb,Yes
GA345440_GHN,GHN,work_fam_biz_feb,
GA349773_GHN,GHN,work_fam_biz_feb,
GA359194_GHN,GHN,work_fam_biz_feb,
GA359748_GHN,GHN,work_fam_biz_feb,
GA366256_GHN,GHN,work_fam_biz_feb,
GA371661_GHN,GHN,work_fam_biz_feb,
GA373311_GHN,GHN,work_fam_biz_feb,
GA379146_GHN,GHN,work_fam_biz_feb,
GA381753_GHN,GHN,work_fam_biz_feb,
GA383276_GHN,GHN,work_fam_biz_feb,
GA386477_GHN,GHN,work_fam_biz_feb,
GA389777_GHN,GHN,work_fam_biz_feb,
GA391311_GHN,GHN,work_fam_biz_feb,
GA392590_GHN,GHN,work_fam_biz_feb,
GA393461_GHN,GHN,work_fam_biz_feb,
GA393476_GHN,GHN,work_fam_biz_feb,
GA394353_GHN,GHN,work_fam_biz_feb,
GA395297_GHN,GHN,work_fam_biz_feb,
GA413030_GHN,GHN,work_fam_biz_feb,
GA416154_GHN,GHN,work_fam_biz_feb,
GA417062_GHN,GHN,work_fam_biz_feb,
GA418652_GHN,GHN,work_fam_biz_feb,
GA426339_GHN,GHN,work_fam_biz_feb,
GA427159_GHN,GHN,work_fam_biz_feb,
GA429485_GHN,GHN,work_fam_biz_feb,
GA431525_GHN,GHN,work_fam_biz_feb,
GA438241_GHN,GHN,work_fam_biz_feb,
GA438829_GHN,GHN,work_fam_biz_feb,
GA443645_GHN,GHN,work_fam_biz_feb,
GA446966_GHN,GHN,work_fam_biz_feb,
GA468755_GHN,GHN,work_fam_biz_feb,
GA472635_GHN,GHN,work_fam_biz_feb,
GA472973_GHN,GHN,work_fam_biz_feb,
GA473265_GHN,GHN,work_fam_biz_feb,
GA474280_GHN,GHN,work_fam_biz_feb,
GA477356_GHN,GHN,work_fam_biz_feb,
GA478658_GHN,GHN,work_fam_biz_feb,
GA483850_GHN,GHN,work_fam_biz_feb,
GA489179_GHN,GHN,work_fam_biz_feb,
GA491075_GHN,GHN,work_fam_biz_feb,
GA503324_GHN,GHN,work_fam_biz_feb,
GA504676_GHN,GHN,work_fam_biz_feb,
GA506220_GHN,GHN,work_fam_biz_feb,
GA506618_GHN,GHN,work_fam_biz_feb,
GA508078_GHN,GHN,work_fam_biz_feb,
GA511846_GHN,GHN,work_fam_biz_feb,
GA512390_GHN,GHN,work_fam_biz_feb,
GA514395_GHN,GHN,work_fam_biz_feb,
GA517227_GHN,GHN,work_fam_biz_feb,
GA521653_GHN,GHN,work_fam_biz_feb,
GA523217_GHN,GHN,work_fam_biz_feb,
GA524365_GHN,GHN,work_fam_biz_feb,
GA526864_GHN,GHN,work_fam_biz_feb,
GA532825_GHN,GHN,work_fam_biz_feb,
GA541356_GHN,GHN,work_fam_biz_feb,
GA542684_GHN,GHN,work_fam_biz_feb,
GA544837_GHN,GHN,work_fam_biz_feb,
GA548045_GHN,GHN,work_fam_biz_feb,
GA548331_GHN,GHN,work_fam_biz_feb,
GA549495_GHN,GHN,work_fam_biz_feb,
GA549586_GHN,GHN,work_fam_biz_feb,
GA552277_GHN,GHN,work_fam_biz_feb,
GA552411_GHN,GHN,work_fam_biz_feb,
GA553412_GHN,GHN,work_fam_biz_feb,
GA563553_GHN,GHN,work_fam_biz_feb,
GA564734_GHN,GHN,work_fam_biz_feb,
GA565454_GHN,GHN,work_fam_biz_feb,
GA566477_GHN,GHN,work_fam_biz_feb,
GA567816_GHN,GHN,work_fam_biz_feb,
GA568411_GHN,GHN,work_fam_biz_feb,
GA571846_GHN,GHN,work_fam_biz_feb,
GA583756_GHN,GHN,work_fam_biz_feb,
GA584996_GHN,GHN,work_fam_biz_feb,
GA586225_GHN,GHN,work_fam_biz_feb,
GA586843_GHN,GHN,work_fam_biz_feb,
GA589475_GHN,GHN,work_fam_biz_feb,
GA592842_GHN,GHN,work_fam_biz_feb,
GA595141_GHN,GHN,work_fam_biz_feb,
GA605645_GHN,GHN,work_fam_biz_feb,
GA619279_GHN,GHN,work_fam_biz_feb,
GA634256_GHN,GHN,work_fam_biz_feb,
GA635569_GHN,GHN,work_fam_biz_feb,
GA643965_GHN,GHN,work_fam_biz_feb,
GA646539_GHN,GHN,work_fam_biz_feb,
GA646748_GHN,GHN,work_fam_biz_feb,
GA648181_GHN,GHN,work_fam_biz_feb,
GA654733_GHN,GHN,work_fam_biz_feb,
GA668566_GHN,GHN,work_fam_biz_feb,
GA674995_GHN,GHN,work_fam_biz_feb,
GA676220_GHN,GHN,work_fam_biz_feb,
GA678364_GHN,GHN,work_fam_biz_feb,
GA679338_GHN,GHN,work_fam_biz_feb,
GA681675_GHN,GHN,work_fam_biz_feb,
GA691225_GHN,GHN,work_fam_biz_feb,
GA696820_GHN,GHN,work_fam_biz_feb,
GA698745_GHN,GHN,work_fam_biz_feb,
GA704666_GHN,GHN,work_fam_biz_feb,
GA706253_GHN,GHN,work_fam_biz_feb,
GA712773_GHN,GHN,work_fam_biz_feb,
GA722339_GHN,GHN,work_fam_biz_feb,
GA724885_GHN,GHN,work_fam_biz_feb,
GA728367_GHN,GHN,work_fam_biz_feb,
GA728525_GHN,GHN,work_fam_biz_feb,
GA729262_GHN,GHN,work_fam_biz_feb,
GA731735_GHN,GHN,work_fam_biz_feb,Yes
GA732251_GHN,GHN,work_fam_biz_feb,
GA734365_GHN,GHN,work_fam_biz_feb,
GA734834_GHN,GHN,work_fam_biz_feb,
GA737438_GHN,GHN,work_fam_biz_feb,
GA737968_GHN,GHN,work_fam_biz_feb,
GA739628_GHN,GHN,work_fam_biz_feb,
GA743958_GHN,GHN,work_fam_biz_feb,
GA745942_GHN,GHN,work_fam_biz_feb,
GA747347_GHN,GHN,work_fam_biz_feb,
GA751055_GHN,GHN,work_fam_biz_feb,
GA752813_GHN,GHN,work_fam_biz_feb,Yes
GA754095_GHN,GHN,work_fam_biz_feb,
GA769290_GHN,GHN,work_fam_biz_feb,
GA774752_GHN,GHN,work_fam_biz_feb,
GA776450_GHN,GHN,work_fam_biz_feb,
GA787464_GHN,GHN,work_fam_biz_feb,
GA789626_GHN,GHN,work_fam_biz_feb,
GA797294_GHN,GHN,work_fam_biz_feb,
GA799969_GHN,GHN,work_fam_biz_feb,
GA813213_GHN,GHN,work_fam_biz_feb,
GA813478_GHN,GHN,work_fam_biz_feb,
GA815111_GHN,GHN,work_fam_biz_feb,
GA817081_GHN,GHN,work_fam_biz_feb,
GA819067_GHN,GHN,work_fam_biz_feb,
GA838850_GHN,GHN,work_fam_biz_feb,
GA839852_GHN,GHN,work_fam_biz_feb,
GA848567_GHN,GHN,work_fam_biz_feb,
GA858999_GHN,GHN,work_fam_biz_feb,
GA864363_GHN,GHN,work_fam_biz_feb,Yes
GA867360_GHN,GHN,work_fam_biz_feb,
GA868418_GHN,GHN,work_fam_biz_feb,Yes
GA871334_GHN,GHN,work_fam_biz_feb,
GA873672_GHN,GHN,work_fam_biz_feb,
GA875469_GHN,GHN,work_fam_biz_feb,
GA879969_GHN,GHN,work_fam_biz_feb,
GA894493_GHN,GHN,work_fam_biz_feb,
GA897588_GHN,GHN,work_fam_biz_feb,
GA915461_GHN,GHN,work_fam_biz_feb,
GA915977_GHN,GHN,work_fam_biz_feb,
GA921329_GHN,GHN,work_fam_biz_feb,
GA923620_GHN,GHN,work_fam_biz_feb,
GA925411_GHN,GHN,work_fam_biz_feb,
GA929241_GHN,GHN,work_fam_biz_feb,
GA929395_GHN,GHN,work_fam_biz_feb,
GA932659_GHN,GHN,work_fam_biz_feb,
GA932995_GHN,GHN,work_fam_biz_feb,
GA934433_GHN,GHN,work_fam_biz_feb,
GA936092_GHN,GHN,work_fam_biz_feb,
GA936955_GHN,GHN,work_fam_biz_feb,
GA937849_GHN,GHN,work_fam_biz_feb,
GA939359_GHN,GHN,work_fam_biz_feb,
GA939997_GHN,GHN,work_fam_biz_feb,
GA944055_GHN,GHN,work_fam_biz_feb,
GA944720_GHN,GHN,work_fam_biz_feb,
GA946715_GHN,GHN,work_fam_biz_feb,
GA949869_GHN,GHN,work_fam_biz_feb,
GA951872_GHN,GHN,work_fam_biz_feb,Yes
GA951928_GHN,GHN,work_fam_biz_feb,
GA955682_GHN,GHN,work_fam_biz_feb,
GA956513_GHN,GHN,work_fam_biz_feb,
GA958391_GHN,GHN,work_fam_biz_feb,
GA961090_GHN,GHN,work_fam_biz_feb,
GA962542_GHN,GHN,work_fam_biz_feb,
GA963459_GHN,GHN,work_fam_biz_feb,
GA967199_GHN,GHN,work_fam_biz_feb,
GA968453_GHN,GHN,work_fam_biz_feb,
GA972523_GHN,GHN,work_fam_biz_feb,
GA973863_GHN,GHN,work_fam_biz_feb,
GA975682_GHN,GHN,work_fam_biz_feb,
GA978950_GHN,GHN,work_fam_biz_feb,
GA979876_GHN,GHN,work_fam_biz_feb,
GA985062_GHN,GHN,work_fam_biz_feb,Yes
GA986657_GHN,GHN,work_fam_biz_feb,
GA986938_GHN,GHN,work_fam_biz_feb,
GA993698_GHN,GHN,work_fam_biz_feb,
GA994518_GHN,GHN,work_fam_biz_feb,
100_COL,COL,main_job_sector,Mining
130_COL,COL,main_job_sector,Retail trade and vehicle reparation
166_COL,COL,main_job_sector,Manufacturing Industry
1634_COL,COL,main_job_sector,Low skilled services (e.g. household workers)
1756_COL,COL,main_job_sector,Retail trade and vehicle reparation
1903_COL,COL,main_job_sector,Retail trade and vehicle reparation
6463_COL,COL,main_job_sector,Accomodation (hotel) services
9950_COL,COL,main_job_sector,Manufacturing Industry
10041_COL,COL,main_job_sector,"Other professional, scientific or technical activities"
10414_COL,COL,main_job_sector,Accomodation (hotel) services
10444_COL,COL,main_job_sector,Retail trade and vehicle reparation
10471_COL,COL,main_job_sector,Accomodation (hotel) services
10544_COL,COL,main_job_sector,Agriculture
10716_COL,COL,main_job_sector,"Vendor (not street, catalogue, shopping centers, internet...)"
10803_COL,COL,main_job_sector,Artistic and Enterntainment Activities
10810_COL,COL,main_job_sector,Transport Services
11026_COL,COL,main_job_sector,Agriculture
11067_COL,COL,main_job_sector,Manufacturing Industry
11073_COL,COL,main_job_sector,Agriculture
11311_COL,COL,main_job_sector,Low skilled services (e.g. household workers)
11645_COL,COL,main_job_sector,Manufacturing Industry
11660_COL,COL,main_job_sector,"Other professional, scientific or technical activities"
11881_COL,COL,main_job_sector,Construction
11984_COL,COL,main_job_sector,Agriculture
12048_COL,COL,main_job_sector,Livestock activities
12096_COL,COL,main_job_sector,Manufacturing Industry
12118_COL,COL,main_job_sector,"Vendor (not street, catalogue, shopping centers, internet...)"
12129_COL,COL,main_job_sector,Retail trade and vehicle reparation
12173_COL,COL,main_job_sector,Street Vendor
12177_COL,COL,main_job_sector,"Other professional, scientific or technical activities"
12213_COL,COL,main_job_sector,Street Vendor
12243_COL,COL,main_job_sector,Retail trade and vehicle reparation
12252_COL,COL,main_job_sector,Agriculture
12333_COL,COL,main_job_sector,Retail trade and vehicle reparation
12433_COL,COL,main_job_sector,Agriculture
12486_COL,COL,main_job_sector,Agriculture
12488_COL,COL,main_job_sector,Retail trade and vehicle reparation
12530_COL,COL,main_job_sector,Accomodation (hotel) services
12534_COL,COL,main_job_sector,"Other professional, scientific or technical activities"
12660_COL,COL,main_job_sector,Low skilled services (e.g. household workers)
12960_COL,COL,main_job_sector,Agriculture
13030_COL,COL,main_job_sector,Agriculture
13141_COL,COL,main_job_sector,Low skilled services (e.g. household workers)
13146_COL,COL,main_job_sector,Livestock activities
13154_COL,COL,main_job_sector,Livestock activities
13359_COL,COL,main_job_sector,Agriculture
13427_COL,COL,main_job_sector,Manufacturing Industry
13469_COL,COL,main_job_sector,Construction
13480_COL,COL,main_job_sector,Transport Services
13639_COL,COL,main_job_sector,Transport Services
13865_COL,COL,main_job_sector,"Other professional, scientific or technical activities"
13875_COL,COL,main_job_sector,Agriculture
13879_COL,COL,main_job_sector,Agriculture
14048_COL,COL,main_job_sector,Manufacturing Industry
14102_COL,COL,main_job_sector,Agriculture
14262_COL,COL,main_job_sector,Low skilled services (e.g. household workers)
14280_COL,COL,main_job_sector,Accomodation (hotel) services
14566_COL,COL,main_job_sector,Retail trade and vehicle reparation
14570_COL,COL,main_job_sector,Agriculture
14744_COL,COL,main_job_sector,Agriculture
14812_COL,COL,main_job_sector,Retail trade and vehicle reparation
14821_COL,COL,main_job_sector,Retail trade and vehicle reparation
14990_COL,COL,main_job_sector,Mining
15170_COL,COL,main_job_sector,Agriculture
15254_COL,COL,main_job_sector,Retail trade and vehicle reparation
15367_COL,COL,main_job_sector,Accomodation (hotel) services
15425_COL,COL,main_job_sector,"Vendor (not street, catalogue, shopping centers, internet...)"
15606_COL,COL,main_job_sector,Low skilled services (e.g. household workers)
15619_COL,COL,main_job_sector,Livestock activities
15659_COL,COL,main_job_sector,Transport Services
15676_COL,COL,main_job_sector,Agriculture
15864_COL,COL,main_job_sector,Agriculture
15871_COL,COL,main_job_sector,Retail trade and vehicle reparation
16511_COL,COL,main_job_sector,Construction
16608_COL,COL,main_job_sector,Agriculture
16609_COL,COL,main_job_sector,Retail trade and vehicle reparation
16648_COL,COL,main_job_sector,Agriculture
16709_COL,COL,main_job_sector,Accomodation (hotel) services
16827_COL,COL,main_job_sector,Mining
17370_COL,COL,main_job_sector,Street Vendor
17588_COL,COL,main_job_sector,Livestock activities
17711_COL,COL,main_job_sector,Agriculture
17755_COL,COL,main_job_sector,Agriculture
18061_COL,COL,main_job_sector,Agriculture
18137_COL,COL,main_job_sector,Low skilled services (e.g. household workers)
18562_COL,COL,main_job_sector,Transport Services
18793_COL,COL,main_job_sector,Retail trade and vehicle reparation
19332_COL,COL,main_job_sector,Agriculture
19557_COL,COL,main_job_sector,Accomodation (hotel) services
19847_COL,COL,main_job_sector,Manufacturing Industry
19947_COL,COL,main_job_sector,Street Vendor
19997_COL,COL,main_job_sector,Agriculture
20021_COL,COL,main_job_sector,Livestock activities
20322_COL,COL,main_job_sector,Agriculture
20571_COL,COL,main_job_sector,Agriculture
21206_COL,COL,main_job_sector,Livestock activities
21300_COL,COL,main_job_sector,Retail trade and vehicle reparation
21427_COL,COL,main_job_sector,Agriculture
21556_COL,COL,main_job_sector,Construction
22212_COL,COL,main_job_sector,Artistic and Enterntainment Activities
23667_COL,COL,main_job_sector,"Vendor (not street, catalogue, shopping centers, internet...)"
24755_COL,COL,main_job_sector,"Vendor (not street, catalogue, shopping centers, internet...)"
26200_COL,COL,main_job_sector,Retail trade and vehicle reparation
27278_COL,COL,main_job_sector,Low skilled services (e.g. household workers)
28270_COL,COL,main_job_sector,Low skilled services (e.g. household workers)
10032_RWA,RWA,main_job_sector,Retail or Wholesale
10063_RWA,RWA,main_job_sector,Transportation and storage
1009_RWA,RWA,main_job_sector,Agriculture
10105_RWA,RWA,main_job_sector,Agriculture
10270_RWA,RWA,main_job_sector,Agriculture
10283_RWA,RWA,main_job_sector,Retail or Wholesale
10292_RWA,RWA,main_job_sector,Retail or Wholesale
10462_RWA,RWA,main_job_sector,Manufacturing
10470_RWA,RWA,main_job_sector,Retail or Wholesale
10518_RWA,RWA,main_job_sector,Agriculture
10565_RWA,RWA,main_job_sector,Retail or Wholesale
10569_RWA,RWA,main_job_sector,Agriculture
10582_RWA,RWA,main_job_sector,Accomodation and food services
106_RWA,RWA,main_job_sector,Agriculture
10608_RWA,RWA,main_job_sector,Agriculture
10678_RWA,RWA,main_job_sector,Transportation and storage
10725_RWA,RWA,main_job_sector,Transportation and storage
10737_RWA,RWA,main_job_sector,Transportation and storage
10744_RWA,RWA,main_job_sector,Retail or Wholesale
10756_RWA,RWA,main_job_sector,Agriculture
10815_RWA,RWA,main_job_sector,Manufacturing
1082_RWA,RWA,main_job_sector,Retail or Wholesale
10846_RWA,RWA,main_job_sector,Retail or Wholesale
10862_RWA,RWA,main_job_sector,Accomodation and food services
10872_RWA,RWA,main_job_sector,Financial activities or real estate
10921_RWA,RWA,main_job_sector,Agriculture
10988_RWA,RWA,main_job_sector,Agriculture
11015_RWA,RWA,main_job_sector,Agriculture
11016_RWA,RWA,main_job_sector,Agriculture
11022_RWA,RWA,main_job_sector,Security and Legal
11061_RWA,RWA,main_job_sector,Agriculture
11087_RWA,RWA,main_job_sector,Agriculture
11091_RWA,RWA,main_job_sector,Agriculture
11095_RWA,RWA,main_job_sector,Accomodation and food services
11132_RWA,RWA,main_job_sector,Retail or Wholesale
11222_RWA,RWA,main_job_sector,Agriculture
11275_RWA,RWA,main_job_sector,Agriculture
11290_RWA,RWA,main_job_sector,Retail or Wholesale
11293_RWA,RWA,main_job_sector,Retail or Wholesale
11336_RWA,RWA,main_job_sector,Agriculture
11354_RWA,RWA,main_job_sector,Agriculture
11386_RWA,RWA,main_job_sector,Retail or Wholesale
11394_RWA,RWA,main_job_sector,Agriculture
11399_RWA,RWA,main_job_sector,Agriculture
11467_RWA,RWA,main_job_sector,Retail or Wholesale
11492_RWA,RWA,main_job_sector,Retail or Wholesale
11507_RWA,RWA,main_job_sector,Agriculture
11511_RWA,RWA,main_job_sector,Retail or Wholesale
11569_RWA,RWA,main_job_sector,Agriculture
11588_RWA,RWA,main_job_sector,Agriculture
11614_RWA,RWA,main_job_sector,Retail or Wholesale
11649_RWA,RWA,main_job_sector,Retail or Wholesale
11658_RWA,RWA,main_job_sector,IT and Engineering
11732_RWA,RWA,main_job_sector,Agriculture
11742_RWA,RWA,main_job_sector,Retail or Wholesale
11773_RWA,RWA,main_job_sector,Manufacturing
11787_RWA,RWA,main_job_sector,Agriculture
1179_RWA,RWA,main_job_sector,Retail or Wholesale
11806_RWA,RWA,main_job_sector,Manufacturing
11811_RWA,RWA,main_job_sector,Agriculture
11836_RWA,RWA,main_job_sector,Retail or Wholesale
11856_RWA,RWA,main_job_sector,Retail or Wholesale
11879_RWA,RWA,main_job_sector,Refuses to Answer
11990_RWA,RWA,main_job_sector,Agriculture
12_RWA,RWA,main_job_sector,Agriculture
12005_RWA,RWA,main_job_sector,Agriculture
12133_RWA,RWA,main_job_sector,Accomodation and food services
12148_RWA,RWA,main_job_sector,Transportation and storage
12233_RWA,RWA,main_job_sector,Retail or Wholesale
12252_RWA,RWA,main_job_sector,Accomodation and food services
12256_RWA,RWA,main_job_sector,Retail or Wholesale
12280_RWA,RWA,main_job_sector,Agriculture
123_RWA,RWA,main_job_sector,Agriculture
12334_RWA,RWA,main_job_sector,Health
12411_RWA,RWA,main_job_sector,Retail or Wholesale
12525_RWA,RWA,main_job_sector,Manufacturing
12537_RWA,RWA,main_job_sector,Retail or Wholesale
12597_RWA,RWA,main_job_sector,Retail or Wholesale
12602_RWA,RWA,main_job_sector,Construction or utilities
12652_RWA,RWA,main_job_sector,Transportation and storage
12694_RWA,RWA,main_job_sector,Manufacturing
12718_RWA,RWA,main_job_sector,Agriculture
12723_RWA,RWA,main_job_sector,Retail or Wholesale
12799_RWA,RWA,main_job_sector,Agriculture
12802_RWA,RWA,main_job_sector,Agriculture
12840_RWA,RWA,main_job_sector,Manufacturing
12845_RWA,RWA,main_job_sector,Agriculture
12881_RWA,RWA,main_job_sector,Agriculture
12891_RWA,RWA,main_job_sector,Agriculture
12905_RWA,RWA,main_job_sector,Health
